"Stkcd","Reptdt","Stknme","Province","City","A001000000"
"300203","2011-12-31","聚光科技","浙江省","杭州市","2150141297.22"
"300203","2012-12-31","聚光科技","浙江省","杭州市","2275264764.15"
"300203","2013-12-31","聚光科技","浙江省","杭州市","2407810041.62"
"300203","2014-12-31","聚光科技","浙江省","杭州市","2906493154.62"
"300203","2015-12-31","聚光科技","浙江省","杭州市","4113469045.77"
"300203","2016-12-31","聚光科技","浙江省","杭州市","5413317519.47"
"300203","2017-12-31","聚光科技","浙江省","杭州市","6377998717.34"
"300203","2018-12-31","聚光科技","浙江省","杭州市","7887226057.82"
"300203","2019-12-31","聚光科技","浙江省","杭州市","8517692617.18"
"300204","2011-12-31","舒泰神","北京市","北京市","1149400415.54"
"300204","2012-12-31","舒泰神","北京市","北京市","1432961692.15"
"300204","2013-12-31","舒泰神","北京市","北京市","1569471591.32"
"300204","2014-12-31","舒泰神","北京市","北京市","1811918808.87"
"300204","2015-12-31","舒泰神","北京市","北京市","2070855879.69"
"300204","2016-12-31","舒泰神","北京市","北京市","2350595542.36"
"300204","2017-12-31","舒泰神","北京市","北京市","2628519510.31"
"300204","2018-12-31","舒泰神","北京市","北京市","2772144318.90"
"300204","2019-12-31","舒泰神","北京市","北京市","1862413759.94"
"300206","2011-12-31","理邦仪器","广东省","深圳市","1186285094.90"
"300206","2012-12-31","理邦仪器","广东省","深圳市","1265955666.75"
"300206","2013-12-31","理邦仪器","广东省","深圳市","1272353871.45"
"300206","2014-12-31","理邦仪器","广东省","深圳市","1355089748.21"
"300206","2015-12-31","理邦仪器","广东省","深圳市","1452557691.24"
"300206","2016-12-31","理邦仪器","广东省","深圳市","1467406627.15"
"300206","2017-12-31","理邦仪器","广东省","深圳市","1427069993.35"
"300206","2018-12-31","理邦仪器","广东省","深圳市","1441615451.63"
"300206","2019-12-31","理邦仪器","广东省","深圳市","1497016824.24"
"300207","2011-12-31","欣旺达","广东省","深圳市","1473200248.64"
"300207","2012-12-31","欣旺达","广东省","深圳市","2123377464.33"
"300207","2013-12-31","欣旺达","广东省","深圳市","2806024449.68"
"300207","2014-12-31","欣旺达","广东省","深圳市","4812441241.02"
"300207","2015-12-31","欣旺达","广东省","深圳市","5711498455.53"
"300207","2016-12-31","欣旺达","广东省","深圳市","8328862192.18"
"300207","2017-12-31","欣旺达","广东省","深圳市","13058857348.42"
"300207","2018-12-31","欣旺达","广东省","深圳市","18676817715.12"
"300207","2019-12-31","欣旺达","广东省","深圳市","23589108133.69"
"300208","2011-12-31","恒顺电气","山东省","青岛市","859489488.90"
"300208","2012-12-31","恒顺电气","山东省","青岛市","1049481657.84"
"300208","2013-12-31","恒顺电气","山东省","青岛市","1188898178.69"
"300208","2014-12-31","恒顺电气","山东省","青岛市","1437004902.33"
"300208","2015-12-31","恒顺众昇","山东省","青岛市","2136752237.51"
"300208","2016-12-31","恒顺众昇","山东省","青岛市","2775256434.61"
"300208","2017-12-31","恒顺众昇","山东省","青岛市","3892073520.73"
"300208","2018-12-31","恒顺众昇","山东省","青岛市","5088908170.43"
"300208","2019-12-31","青岛中程","山东省","青岛市","5746807951.29"
"300209","2011-12-31","天泽信息","江苏省","南京市","935231861.55"
"300209","2012-12-31","天泽信息","江苏省","南京市","963966827.36"
"300209","2013-12-31","天泽信息","江苏省","南京市","923196777.32"
"300209","2014-12-31","天泽信息","江苏省","南京市","919065673.03"
"300209","2015-12-31","天泽信息","江苏省","南京市","1004949029.16"
"300209","2016-12-31","天泽信息","江苏省","南京市","2451567669.69"
"300209","2017-12-31","天泽信息","江苏省","南京市","2713682268.60"
"300209","2018-12-31","天泽信息","江苏省","南京市","2660223363.38"
"300209","2019-12-31","天泽信息","江苏省","南京市","5418617859.07"
"300210","2011-12-31","森远股份","辽宁省","鞍山市","669980700.37"
"300210","2012-12-31","森远股份","辽宁省","鞍山市","973386288.61"
"300210","2013-12-31","森远股份","辽宁省","鞍山市","1213325168.48"
"300210","2014-12-31","森远股份","辽宁省","鞍山市","1434318926.77"
"300210","2015-12-31","森远股份","辽宁省","鞍山市","1743733861.60"
"300210","2016-12-31","森远股份","辽宁省","鞍山市","2073558277.24"
"300210","2017-12-31","森远股份","辽宁省","鞍山市","2361628360.78"
"300210","2018-12-31","森远股份","辽宁省","鞍山市","2242941280.40"
"300210","2019-12-31","森远股份","辽宁省","鞍山市","1823512604.44"
"300211","2011-12-31","亿通科技","江苏省","苏州市","530744063.55"
"300211","2012-12-31","亿通科技","江苏省","苏州市","541445788.70"
"300211","2013-12-31","亿通科技","江苏省","苏州市","581411819.39"
"300211","2014-12-31","亿通科技","江苏省","苏州市","580648191.82"
"300211","2015-12-31","亿通科技","江苏省","苏州市","594987685.31"
"300211","2016-12-31","亿通科技","江苏省","苏州市","584550553.08"
"300211","2017-12-31","亿通科技","江苏省","苏州市","577710052.15"
"300211","2018-12-31","亿通科技","江苏省","苏州市","538489264.76"
"300211","2019-12-31","亿通科技","江苏省","苏州市","522642322.97"
"300213","2011-12-31","佳讯飞鸿","北京市","北京市","771595201.56"
"300213","2012-12-31","佳讯飞鸿","北京市","北京市","909316014.14"
"300213","2013-12-31","佳讯飞鸿","北京市","北京市","1110010762.19"
"300213","2014-12-31","佳讯飞鸿","北京市","北京市","1366397270.96"
"300213","2015-12-31","佳讯飞鸿","北京市","北京市","1650836778.21"
"300213","2016-12-31","佳讯飞鸿","北京市","北京市","2325829592.82"
"300213","2017-12-31","佳讯飞鸿","北京市","北京市","2950334336.91"
"300213","2018-12-31","佳讯飞鸿","北京市","北京市","3062286937.70"
"300213","2019-12-31","佳讯飞鸿","北京市","北京市","3158135152.98"
"300214","2011-12-31","日科化学","山东省","潍坊市","1247708582.56"
"300214","2012-12-31","日科化学","山东省","潍坊市","1198748309.37"
"300214","2013-12-31","日科化学","山东省","潍坊市","1377339527.64"
"300214","2014-12-31","日科化学","山东省","潍坊市","1389861167.60"
"300214","2015-12-31","日科化学","山东省","潍坊市","1551392244.31"
"300214","2016-12-31","日科化学","山东省","潍坊市","1476116816.35"
"300214","2017-12-31","日科化学","山东省","潍坊市","1731496557.07"
"300214","2018-12-31","日科化学","山东省","潍坊市","1815886977.66"
"300214","2019-12-31","日科化学","山东省","潍坊市","2059758821.15"
"300215","2011-12-31","电科院","江苏省","苏州市","1780151855.46"
"300215","2012-12-31","电科院","江苏省","苏州市","2219411883.41"
"300215","2013-12-31","电科院","江苏省","苏州市","2676559919.90"
"300215","2014-12-31","电科院","江苏省","苏州市","3267423763.04"
"300215","2015-12-31","电科院","江苏省","苏州市","3821342839.96"
"300215","2016-12-31","电科院","江苏省","苏州市","3739829645.35"
"300215","2017-12-31","电科院","江苏省","苏州市","3792102957.21"
"300215","2018-12-31","电科院","江苏省","苏州市","3690203556.20"
"300215","2019-12-31","电科院","江苏省","苏州市","3651870338.26"
"300216","2011-12-31","千山药机","湖南省","长沙市","795408511.74"
"300216","2012-12-31","千山药机","湖南省","长沙市","956064437.16"
"300216","2013-12-31","千山药机","湖南省","长沙市","1227490894.64"
"300216","2014-12-31","千山药机","湖南省","长沙市","1705062065.17"
"300216","2015-12-31","千山药机","湖南省","长沙市","3051303965.60"
"300216","2016-12-31","千山药机","湖南省","长沙市","4336260784.90"
"300216","2017-12-31","千山药机","湖南省","长沙市","4681835624.37"
"300216","2018-12-31","千山药机","湖南省","长沙市","2548565331.21"
"300216","2019-12-31","千山药机","湖南省","衡阳市","2260476525.00"
"300217","2011-12-31","东方电热","江苏省","镇江市","1352389211.53"
"300217","2012-12-31","东方电热","江苏省","镇江市","1388648302.07"
"300217","2013-12-31","东方电热","江苏省","镇江市","1576335358.28"
"300217","2014-12-31","东方电热","江苏省","镇江市","1670484290.15"
"300217","2015-12-31","东方电热","江苏省","镇江市","2316739746.56"
"300217","2016-12-31","东方电热","江苏省","镇江市","2737150882.53"
"300217","2017-12-31","东方电热","江苏省","镇江市","2972368950.65"
"300217","2018-12-31","东方电热","江苏省","镇江市","3701395090.02"
"300217","2019-12-31","东方电热","江苏省","镇江市","3570832513.53"
"300218","2011-12-31","安利股份","安徽省","合肥市","1289605791.10"
"300218","2012-12-31","安利股份","安徽省","合肥市","1424636402.92"
"300218","2013-12-31","安利股份","安徽省","合肥市","1560558579.41"
"300218","2014-12-31","安利股份","安徽省","合肥市","1756857753.75"
"300218","2015-12-31","安利股份","安徽省","合肥市","1808632200.72"
"300218","2016-12-31","安利股份","安徽省","合肥市","1921107115.77"
"300218","2017-12-31","安利股份","安徽省","合肥市","1950259435.90"
"300218","2018-12-31","安利股份","安徽省","合肥市","2087542420.65"
"300218","2019-12-31","安利股份","安徽省","合肥市","2047857914.78"
"300219","2011-12-31","鸿利光电","广东省","广州市","896642732.18"
"300219","2012-12-31","鸿利光电","广东省","广州市","964718055.68"
"300219","2013-12-31","鸿利光电","广东省","广州市","1055382670.16"
"300219","2014-12-31","鸿利光电","广东省","广州市","1571759051.96"
"300219","2015-12-31","鸿利光电","广东省","广州市","2062691257.47"
"300219","2016-12-31","鸿利智汇","广东省","广州市","3327904654.58"
"300219","2017-12-31","鸿利智汇","广东省","广州市","4971952810.29"
"300219","2018-12-31","鸿利智汇","广东省","广州市","4745135507.74"
"300219","2019-12-31","鸿利智汇","广东省","广州市","3601826957.56"
"300220","2011-12-31","金运激光","湖北省","武汉市","321690528.76"
"300220","2012-12-31","金运激光","湖北省","武汉市","384991578.37"
"300220","2013-12-31","金运激光","湖北省","武汉市","409620116.26"
"300220","2014-12-31","金运激光","湖北省","武汉市","421855098.61"
"300220","2015-12-31","金运激光","湖北省","武汉市","470440605.83"
"300220","2016-12-31","金运激光","湖北省","武汉市","465573632.18"
"300220","2017-12-31","金运激光","湖北省","武汉市","351232710.55"
"300220","2018-12-31","金运激光","湖北省","武汉市","355306950.77"
"300220","2019-12-31","金运激光","湖北省","武汉市","382652369.80"
"300221","2011-12-31","银禧科技","广东省","东莞市","946239788.92"
"300221","2012-12-31","银禧科技","广东省","东莞市","910670967.97"
"300221","2013-12-31","银禧科技","广东省","东莞市","1047829157.39"
"300221","2014-12-31","银禧科技","广东省","东莞市","1226519469.12"
"300221","2015-12-31","银禧科技","广东省","东莞市","1275160332.89"
"300221","2016-12-31","银禧科技","广东省","东莞市","1608843710.81"
"300221","2017-12-31","银禧科技","广东省","东莞市","3434133434.78"
"300221","2018-12-31","银禧科技","广东省","东莞市","2312163603.38"
"300221","2019-12-31","银禧科技","广东省","东莞市","1455237221.21"
"300222","2011-12-31","科大智能","上海市","上海市","662353065.30"
"300222","2012-12-31","科大智能","上海市","上海市","753219925.77"
"300222","2013-12-31","科大智能","上海市","上海市","790672489.55"
"300222","2014-12-31","科大智能","上海市","上海市","1753270469.19"
"300222","2015-12-31","科大智能","上海市","上海市","2188409740.83"
"300222","2016-12-31","科大智能","上海市","上海市","4876904448.34"
"300222","2017-12-31","科大智能","上海市","上海市","5983162235.34"
"300222","2018-12-31","科大智能","上海市","上海市","7875800857.53"
"300222","2019-12-31","科大智能","上海市","上海市","6359094759.70"
"300223","2011-12-31","北京君正","北京市","北京市","1120134761.17"
"300223","2012-12-31","北京君正","北京市","北京市","1111384350.29"
"300223","2013-12-31","北京君正","北京市","北京市","1090636877.42"
"300223","2014-12-31","北京君正","北京市","北京市","1073181303.30"
"300223","2015-12-31","北京君正","北京市","北京市","1126307071.49"
"300223","2016-12-31","北京君正","北京市","北京市","1134828507.64"
